index,type,lattice_type,placement,nx,ny,nz,n_variants,ag,al,au,co,cr,cu,fe,ir,mn,mo,ni,os,pd,pt,re,rh,ru,ti,v,w,zn
104,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,dilute_1,fcc,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000
122,dilute_1,fcc,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000
123,dilute_1,fcc,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000
124,dilute_2,fcc,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000
125,dilute_2,fcc,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000
126,dilute_2,fcc,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000
127,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000
128,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000
129,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000
130,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
131,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
132,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
133,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000
134,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000
135,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000
136,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000
137,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000
138,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000
139,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000
140,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000
141,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000
142,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000
143,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000
144,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000
145,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000
146,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000
147,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000
148,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000
149,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000
150,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000
151,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000
152,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000
153,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000
154,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000
155,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000
156,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000
157,dilute_1,bcc,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000
158,dilute_1,bcc,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000
159,dilute_1,bcc,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000
160,dilute_2,bcc,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000
161,dilute_2,bcc,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000
162,dilute_2,bcc,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000
163,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000
164,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000
165,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625,0.000000
166,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000
167,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000
168,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000
169,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375
170,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375
171,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984375
172,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750
173,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750
174,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968750
175,dilute_1,hcp,dilute_1_top,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625
176,dilute_1,hcp,dilute_1_sub,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625
177,dilute_1,hcp,dilute_1_mid,4,4,4,1,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015625
178,dilute_2,hcp,dilute_2_nn_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250
179,dilute_2,hcp,dilute_2_nn_sub,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250
180,dilute_2,hcp,dilute_2_far_top,4,4,4,1,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250
181,dilute_1,fcc,dilute_1_top,4,4,4,1,0.984375,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182,dilute_1,fcc,dilute_1_sub,4,4,4,1,0.984375,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183,dilute_1,fcc,dilute_1_mid,4,4,4,1,0.984375,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184,dilute_2,fcc,dilute_2_nn_top,4,4,4,1,0.968750,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185,dilute_2,fcc,dilute_2_nn_sub,4,4,4,1,0.968750,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186,dilute_2,fcc,dilute_2_far_top,4,4,4,1,0.968750,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
187,dilute_1,bcc,dilute_1_top,4,4,4,1,0.015625,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188,dilute_1,bcc,dilute_1_sub,4,4,4,1,0.015625,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
189,dilute_1,bcc,dilute_1_mid,4,4,4,1,0.015625,0.000000,0.000000,0.000000,0.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190,dilute_2,bcc,dilute_2_nn_top,4,4,4,1,0.031250,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
191,dilute_2,bcc,dilute_2_nn_sub,4,4,4,1,0.031250,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192,dilute_2,bcc,dilute_2_far_top,4,4,4,1,0.031250,0.000000,0.000000,0.000000,0.968750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193,dilute_1,fcc,dilute_1_top,4,4,4,1,0.000000,0.984375,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194,dilute_1,fcc,dilute_1_sub,4,4,4,1,0.000000,0.984375,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195,dilute_1,fcc,dilute_1_mid,4,4,4,1,0.000000,0.984375,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196,dilute_2,fcc,dilute_2_nn_top,4,4,4,1,0.000000,0.968750,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
